ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
moha1256,Mohave,,34.8866,-114.599,moha1256,,218,language,Cochimi-Yuman,languages
moha1258,Mohawk,,43.72,-74.66836,moha1258,,216,language,Iroquoian,languages
mohe1244,Mohegan-Montauk-Narragansett,,41.8581,-72.1701,mohe1244,,217,language,Algic,languages
mola1238,Molale,,44.556,-122.857,mola1238,,219,language,,languages
moni1237,Mangue,,13.5343,-85.1746,moni1237,,201,language,Otomanguean,languages
mono1275,Mono (USA),,37.1935,-119.347,mono1275,,220,language,Uto-Aztecan,languages
mont1268,Montagnais,,49.0533,-68.7376,mont1268,,221,language,Algic,languages
mopa1243,Mopan,,16.3533,-89.0673,mopa1243,,222,language,Mayan,languages
muns1251,Munsee,,41.11,-74.17,muns1251,,223,language,Algic,languages
nant1249,Nanticoke,,39.67781,-74.98648,nant1249,,225,language,Algic,languages
naol1234,Naolan,,,,naol1234,,226,language,Unclassifiable,languages
nask1242,Naskapi,,55.9316,-61.1318,nask1242,,227,language,Algic,languages
nava1243,Navajo,,36.33,-109.38,nava1243,,229,language,Athabaskan-Eyak-Tlingit,languages
nawa1259,Nawathinehena,,41.316,-104.45,nawa1259,,230,language,Algic,languages
nezp1238,Nez Perce,,46.3073,-116.408,nezp1238,,232,language,Sahaptian,languages
ngab1239,Ngäbere,,8.8251,-82.3911,ngab1239,,233,language,Chibchan,languages
nise1244,Nisenan,,38.047,-120.393,nise1244,,235,language,Maiduan,languages
nook1247,Nooksack,,48.2201,-121.973,nook1247,,236,language,Salishan,languages
nort1550,Taos Northern Tiwa,,36.4277,-105.604,nort1550,,346,language,Kiowa-Tanoan,languages
nort1552,Northern East Cree,,55.1928,-77.7505,nort1552,,100,language,Algic,languages
nort2941,Northern Tutchone,,62.8235,-136.644,nort2941,,251,language,Athabaskan-Eyak-Tlingit,languages
nort2942,North Slavey,,63.5,-125.67,nort2942,,238,language,Athabaskan-Eyak-Tlingit,languages
nort2943,North Alaskan Inupiatun,,69.582,-143.77,nort2943,,237,language,Eskimo-Aleut,languages
nort2945,Seward Alaska Inupiatun,,64.77955,-161.80666,nort2945,,316,language,Eskimo-Aleut,languages
nort2951,Northwest Maidu,,39.6721,-121.368,nort2951,,175,language,Maiduan,languages
nort2952,Northeast Maidu,,40.4102,-120.645,nort2952,,195,language,Maiduan,languages
nort2954,Northern Paiute,,40.0799,-119.536,nort2954,,240,language,Uto-Aztecan,languages
nort2957,Northern Puebla Nahuatl,,20.1356,-97.9814,nort2957,,247,language,Uto-Aztecan,languages
nort2959,Northern Tepehuan,,26.4348,-107.379,nort2959,,250,language,Uto-Aztecan,languages
nort2966,Northern Pomo,,39.1084,-123.209,nort2966,,245,language,Pomoan,languages
nort2967,Northeastern Russian River Pomo,,39.2894,-122.509,nort2967,,239,language,Pomoan,languages
